sensor_id,timestamp,location_id,pH,turbidity,TDS,DO,flow_rate,pressure,alert_flag,contamination_target,leak_target,hour,day,month,day_of_week,is_weekend,is_ph_normal,high_turbidity,high_tds,low_do,flow_pressure_ratio,water_quality_score,pressure_category_Medium,pressure_category_High,flow_category_Medium,flow_category_High
SNS-LOCC01-001,2025-05-12 05:45:00+00:00,ZONE-C,7.34,0.72,231.4,7.64,18.18,358.76,normal,0,0,5,12,5,0,0,1,0,0,0,0.05053368912608406,7.969200000000001,False,False,False,False
SNS-LOCC02-002,2025-05-12 05:45:00+00:00,ZONE-C,7.38,1.21,218.25,8.19,16.54,350.89,normal,0,0,5,12,5,0,0,1,0,0,0,0.047003324902668446,8.0225,False,False,False,False
SNS-LOCA01-001,2025-05-12 06:00:00+00:00,ZONE-A,7.35,1.51,202.51,7.88,19.78,348.99,normal,0,0,6,12,5,0,0,1,0,0,0,0.0565159004542987,7.89248,False,False,False,False
SNS-LOCA02-002,2025-05-12 06:00:00+00:00,ZONE-A,7.21,2.13,226.99,7.52,18.46,346.22,normal,0,0,6,12,5,0,0,1,0,0,0,0.05316514025689764,7.55652,False,False,False,False
SNS-LOCB01-001,2025-05-12 06:00:00+00:00,ZONE-B,7.19,1.64,216.1,7.67,15.56,343.3,normal,0,0,6,12,5,0,0,1,0,0,0,0.04519314551263433,7.7323,False,False,False,False
SNS-LOCB02-002,2025-05-12 06:00:00+00:00,ZONE-B,7.15,0.97,232.69,7.55,17.33,344.89,normal,0,0,6,12,5,0,0,1,0,0,0,0.050102633785307465,7.82462,False,False,False,False
SNS-LOCC01-001,2025-05-12 06:00:00+00:00,ZONE-C,6.93,1.19,220.46,8.39,16.66,343.73,normal,0,0,6,12,5,0,0,1,0,0,0,0.0483276767325153,7.938079999999999,False,False,False,False
SNS-LOCC02-002,2025-05-12 06:00:00+00:00,ZONE-C,7.0,1.61,246.82,8.24,15.69,359.34,normal,0,0,6,12,5,0,0,1,0,0,0,0.043542210134872625,7.763859999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 06:15:00+00:00,ZONE-A,7.21,1.81,237.3,8.04,16.26,349.67,normal,0,0,6,12,5,0,0,1,0,0,0,0.0463683805287022,7.7459,False,False,False,False
SNS-LOCA02-002,2025-05-12 06:15:00+00:00,ZONE-A,7.29,1.16,184.5,9.03,19.72,350.53,normal,0,0,6,12,5,0,0,1,0,0,0,0.05609763035871761,8.2855,False,False,False,False
SNS-LOCB01-001,2025-05-12 06:15:00+00:00,ZONE-B,7.52,1.77,228.94,7.18,17.91,357.56,normal,0,0,6,12,5,0,0,1,0,0,0,0.04994979919678715,7.650619999999999,False,False,False,False
SNS-LOCB02-002,2025-05-12 06:15:00+00:00,ZONE-B,7.32,1.34,207.38,8.02,16.96,359.68,normal,0,0,6,12,5,0,0,1,0,0,0,0.04702229122768105,7.95124,False,False,False,False
SNS-LOCC01-001,2025-05-12 06:15:00+00:00,ZONE-C,7.23,1.01,225.48,8.31,15.37,356.42,normal,0,0,6,12,5,0,0,1,0,0,0,0.043002629959151696,8.04304,False,False,False,False
SNS-LOCC02-002,2025-05-12 06:15:00+00:00,ZONE-C,6.94,1.49,207.05,8.13,16.58,351.28,normal,0,0,6,12,5,0,0,1,0,0,0,0.04706483479050755,7.827900000000001,False,False,False,False
SNS-LOCA01-001,2025-05-12 06:30:00+00:00,ZONE-A,7.07,0.54,211.56,8.27,16.41,351.98,normal,0,0,6,12,5,0,0,1,0,0,0,0.04648988611252762,8.13038,False,False,False,False
SNS-LOCA02-002,2025-05-12 06:30:00+00:00,ZONE-A,7.23,1.72,213.55,8.03,15.24,353.65,normal,0,0,6,12,5,0,0,1,0,0,0,0.04297194417030876,7.8194,False,False,False,False
SNS-LOCB01-001,2025-05-12 06:30:00+00:00,ZONE-B,7.0,0.51,206.49,8.53,19.48,365.89,normal,0,0,6,12,5,0,0,1,0,0,0,0.05309493308621113,8.19202,False,False,False,False
SNS-LOCB02-002,2025-05-12 06:30:00+00:00,ZONE-B,7.03,1.07,235.27,7.6,16.98,350.93,normal,0,0,6,12,5,0,0,1,0,0,0,0.0482482311823374,7.7709600000000005,False,False,False,False
SNS-LOCC01-001,2025-05-12 06:30:00+00:00,ZONE-C,7.2,0.76,222.54,8.05,16.15,335.47,normal,0,0,6,12,5,0,0,1,0,0,0,0.04799833566142597,8.037420000000001,False,False,False,False
SNS-LOCC02-002,2025-05-12 06:30:00+00:00,ZONE-C,6.99,1.53,231.62,8.08,17.22,349.58,normal,0,0,6,12,5,0,0,1,0,0,0,0.049118603457128186,7.77126,False,False,False,False
SNS-LOCA01-001,2025-05-12 06:45:00+00:00,ZONE-A,7.02,1.74,225.49,7.76,17.08,341.03,normal,0,0,6,12,5,0,0,1,0,0,0,0.04993714001695758,7.660019999999999,False,False,False,False
SNS-LOCA02-002,2025-05-12 06:45:00+00:00,ZONE-A,7.17,1.29,222.93,7.49,18.28,343.42,normal,0,0,6,12,5,0,0,1,0,0,0,0.053074734335985134,7.755140000000001,False,False,False,False
SNS-LOCB01-001,2025-05-12 06:45:00+00:00,ZONE-B,7.03,1.65,225.27,7.77,16.17,348.12,normal,0,0,6,12,5,0,0,1,0,0,0,0.04631645279560037,7.68846,False,False,False,False
SNS-LOCB02-002,2025-05-12 06:45:00+00:00,ZONE-B,7.0,2.07,208.37,7.77,18.2,352.61,normal,0,0,6,12,5,0,0,1,0,0,0,0.05146913266027544,7.60826,False,False,False,False
SNS-LOCC01-001,2025-05-12 06:45:00+00:00,ZONE-C,7.16,1.56,231.1,8.17,17.14,346.22,normal,0,0,6,12,5,0,0,1,0,0,0,0.04936351592650193,7.8383,False,False,False,False
SNS-LOCC02-002,2025-05-12 06:45:00+00:00,ZONE-C,7.0,1.58,218.14,8.16,15.85,342.17,normal,0,0,6,12,5,0,0,1,0,0,0,0.04618702100999504,7.80872,False,False,False,False
SNS-LOCA01-001,2025-05-12 07:00:00+00:00,ZONE-A,7.28,1.02,231.69,7.75,16.8,355.05,normal,0,0,7,12,5,0,0,1,0,0,0,0.047184384215700044,7.90312,False,False,False,False
SNS-LOCA02-002,2025-05-12 07:00:00+00:00,ZONE-A,7.08,2.5,206.45,8.5,18.01,353.45,normal,0,0,7,12,5,0,0,1,0,0,0,0.05081111581323177,7.7111,False,False,False,False
SNS-LOCB01-001,2025-05-12 07:00:00+00:00,ZONE-B,7.19,1.15,259.96,7.79,16.38,369.39,normal,0,0,7,12,5,0,0,1,0,0,0,0.04422365614622425,7.79708,False,False,False,False
SNS-LOCB02-002,2025-05-12 07:00:00+00:00,ZONE-B,7.13,1.44,238.4,8.1,16.73,353.48,normal,0,0,7,12,5,0,0,1,0,0,0,0.04719589257503949,7.8271999999999995,False,False,False,False
SNS-LOCC01-001,2025-05-12 07:00:00+00:00,ZONE-C,7.14,2.1,228.53,7.11,18.16,355.46,normal,0,0,7,12,5,0,0,1,0,0,0,0.050945407619368235,7.4374400000000005,False,False,False,False
SNS-LOCC02-002,2025-05-12 07:00:00+00:00,ZONE-C,7.04,1.36,210.85,8.15,19.28,347.95,normal,0,0,7,12,5,0,0,1,0,0,0,0.05525146869178966,7.8878,False,False,False,False
SNS-LOCA01-001,2025-05-12 07:15:00+00:00,ZONE-A,7.21,1.54,235.64,8.62,17.17,355.66,normal,0,0,7,12,5,0,0,1,0,0,0,0.048141086749285036,7.96172,False,False,False,False
SNS-LOCA02-002,2025-05-12 07:15:00+00:00,ZONE-A,6.99,1.44,221.48,8.59,15.34,358.95,normal,0,0,7,12,5,0,0,1,0,0,0,0.04261703014307543,7.94154,False,False,False,False
SNS-LOCB01-001,2025-05-12 07:15:00+00:00,ZONE-B,7.11,1.99,218.04,7.78,17.26,350.09,normal,0,0,7,12,5,0,0,1,0,0,0,0.049161183742060445,7.644420000000001,False,False,False,False
SNS-LOCB02-002,2025-05-12 07:15:00+00:00,ZONE-B,7.22,1.2,237.04,7.23,18.42,346.34,normal,0,0,7,12,5,0,0,1,0,0,0,0.05303161167731906,7.69942,False,False,False,False
SNS-LOCC01-001,2025-05-12 07:15:00+00:00,ZONE-C,7.19,1.61,211.36,8.0,17.89,351.26,normal,0,0,7,12,5,0,0,1,0,0,0,0.05078635099074547,7.83178,False,False,False,False
SNS-LOCC02-002,2025-05-12 07:15:00+00:00,ZONE-C,7.1,2.1,190.89,7.39,17.59,359.05,normal,0,0,7,12,5,0,0,1,0,0,0,0.04885432578808498,7.570720000000001,False,False,False,False
SNS-LOCA01-001,2025-05-12 07:30:00+00:00,ZONE-A,6.95,2.33,201.65,8.04,18.5,338.49,normal,0,0,7,12,5,0,0,1,0,0,0,0.05449350496332734,7.6091999999999995,False,False,False,False
SNS-LOCA02-002,2025-05-12 07:30:00+00:00,ZONE-A,7.28,1.47,230.86,8.73,16.88,349.23,normal,0,0,7,12,5,0,0,1,0,0,0,0.048196899180538495,8.037279999999999,False,False,False,False
SNS-LOCB01-001,2025-05-12 07:30:00+00:00,ZONE-B,6.83,0.7,207.9,7.91,15.25,350.0,normal,0,0,7,12,5,0,0,1,0,0,0,0.04344729344729345,7.935700000000001,False,False,False,False
SNS-LOCB02-002,2025-05-12 07:30:00+00:00,ZONE-B,7.13,1.54,214.67,7.62,18.59,356.28,normal,0,0,7,12,5,0,0,1,0,0,0,0.0520320197044335,7.72966,False,False,False,False
SNS-LOCC01-001,2025-05-12 07:30:00+00:00,ZONE-C,7.04,0.81,202.05,7.28,17.93,343.12,normal,0,0,7,12,5,0,0,1,0,0,0,0.05210391723817273,7.8254,False,False,False,False
SNS-LOCC02-002,2025-05-12 07:30:00+00:00,ZONE-C,6.77,1.3,229.99,8.51,18.5,353.48,normal,0,0,7,12,5,0,0,1,0,0,0,0.05218912209433536,7.873519999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 07:45:00+00:00,ZONE-A,7.34,1.37,245.81,8.06,19.41,340.68,normal,0,0,7,12,5,0,0,1,0,0,0,0.056807539217981734,7.88288,False,False,False,False
SNS-LOCA02-002,2025-05-12 07:45:00+00:00,ZONE-A,6.87,1.48,250.13,8.34,16.81,350.21,normal,0,0,7,12,5,0,0,1,0,0,0,0.04786310184789727,7.77574,False,False,False,False
SNS-LOCB01-001,2025-05-12 07:45:00+00:00,ZONE-B,7.19,1.26,230.56,8.53,16.06,356.59,normal,0,0,7,12,5,0,0,1,0,0,0,0.044911770463379845,8.013380000000002,False,False,False,False
SNS-LOCB02-002,2025-05-12 07:45:00+00:00,ZONE-B,7.39,1.57,234.6,8.2,18.53,358.44,normal,0,0,7,12,5,0,0,1,0,0,0,0.05155241486757178,7.9052999999999995,False,False,False,False
SNS-LOCC01-001,2025-05-12 07:45:00+00:00,ZONE-C,7.37,1.83,230.71,6.77,16.33,351.97,normal,0,0,7,12,5,0,0,1,0,0,0,0.04626455506133665,7.48458,False,False,False,False
SNS-LOCC02-002,2025-05-12 07:45:00+00:00,ZONE-C,7.25,1.54,224.52,8.5,18.97,350.28,normal,0,0,7,12,5,0,0,1,0,0,0,0.054002505124117514,7.96596,False,False,False,False
SNS-LOCA01-001,2025-05-12 08:00:00+00:00,ZONE-A,7.38,0.83,218.25,8.87,18.99,349.12,normal,0,0,8,12,5,0,0,1,0,0,0,0.05423854678395978,8.2875,False,False,False,False
SNS-LOCA02-002,2025-05-12 08:00:00+00:00,ZONE-A,7.47,1.7,250.15,7.71,16.37,348.89,normal,0,0,8,12,5,0,0,1,0,0,0,0.04678613278458945,7.7432,False,False,False,False
SNS-LOCB01-001,2025-05-12 08:00:00+00:00,ZONE-B,6.97,1.86,187.47,7.78,15.08,353.42,normal,0,0,8,12,5,0,0,1,0,0,0,0.042548388917103996,7.696059999999999,False,False,False,False
SNS-LOCB02-002,2025-05-12 08:00:00+00:00,ZONE-B,7.23,1.61,224.63,8.09,19.35,349.68,normal,0,0,8,12,5,0,0,1,0,0,0,0.05517851032280142,7.839740000000001,False,False,False,False
SNS-LOCC01-001,2025-05-12 08:00:00+00:00,ZONE-C,7.06,1.7,218.19,7.67,16.41,360.34,normal,0,0,8,12,5,0,0,1,0,0,0,0.045414291249238944,7.67412,False,False,False,False
SNS-LOCC02-002,2025-05-12 08:00:00+00:00,ZONE-C,7.33,1.2,215.7,7.74,18.85,351.43,normal,0,0,8,12,5,0,0,1,0,0,0,0.053485798598303214,7.9026,False,False,False,False
SNS-LOCA01-001,2025-05-12 08:15:00+00:00,ZONE-A,6.93,1.24,224.36,8.47,18.98,344.62,normal,0,0,8,12,5,0,0,1,0,0,0,0.0549158034835947,7.93778,False,False,False,False
SNS-LOCA02-002,2025-05-12 08:15:00+00:00,ZONE-A,7.03,2.28,220.39,8.19,14.78,358.04,normal,0,0,8,12,5,0,0,1,0,0,0,0.04116532976827094,7.645719999999999,False,False,False,False
SNS-LOCB01-001,2025-05-12 08:15:00+00:00,ZONE-B,7.03,1.42,212.59,8.83,15.51,367.22,normal,0,0,8,12,5,0,0,1,0,0,0,0.04212155776437999,8.03632,False,False,False,False
SNS-LOCB02-002,2025-05-12 08:15:00+00:00,ZONE-B,6.83,1.58,237.28,8.33,15.21,354.69,normal,0,0,8,12,5,0,0,1,0,0,0,0.04276195563552532,7.761939999999999,False,False,False,False
SNS-LOCC01-001,2025-05-12 08:15:00+00:00,ZONE-C,7.18,1.74,248.26,7.86,16.57,343.09,normal,0,0,8,12,5,0,0,1,0,0,0,0.04815600569618414,7.687479999999999,False,False,False,False
SNS-LOCC02-002,2025-05-12 08:15:00+00:00,ZONE-C,7.31,1.85,188.85,7.38,17.22,355.29,normal,0,0,8,12,5,0,0,1,0,0,0,0.04833141542002301,7.697799999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 08:30:00+00:00,ZONE-A,7.51,2.2,225.81,8.24,17.64,343.03,normal,0,0,8,12,5,0,0,1,0,0,0,0.05127459814551057,7.81138,False,False,False,False
SNS-LOCA02-002,2025-05-12 08:30:00+00:00,ZONE-A,7.31,1.16,216.49,8.04,17.1,351.25,normal,0,0,8,12,5,0,0,1,0,0,0,0.048545067423704756,7.98002,False,False,False,False
SNS-LOCB01-001,2025-05-12 08:30:00+00:00,ZONE-B,7.35,1.24,216.69,7.6,19.05,341.8,normal,0,0,8,12,5,0,0,1,0,0,0,0.05557176196032672,7.86162,False,False,False,False
SNS-LOCB02-002,2025-05-12 08:30:00+00:00,ZONE-B,7.12,1.88,207.68,8.22,18.6,357.4,normal,0,0,8,12,5,0,0,1,0,0,0,0.05189732142857144,7.80564,False,False,False,False
SNS-LOCC01-001,2025-05-12 08:30:00+00:00,ZONE-C,6.98,1.55,227.55,7.69,19.29,362.23,normal,0,0,8,12,5,0,0,1,0,0,0,0.053106846901412326,7.673900000000001,False,False,False,False
SNS-LOCC02-002,2025-05-12 08:30:00+00:00,ZONE-C,7.13,1.21,218.42,8.51,15.85,354.15,normal,0,0,8,12,5,0,0,1,0,0,0,0.0446290299873293,8.027159999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 08:45:00+00:00,ZONE-A,7.05,1.17,235.75,8.15,18.55,359.57,normal,0,0,8,12,5,0,0,1,0,0,0,0.051446321102698506,7.8885000000000005,False,False,False,False
SNS-LOCA02-002,2025-05-12 08:45:00+00:00,ZONE-A,7.08,1.56,217.01,8.04,16.18,362.67,normal,0,0,8,12,5,0,0,1,0,0,0,0.04449088459317513,7.8099799999999995,False,False,False,False
SNS-LOCB01-001,2025-05-12 08:45:00+00:00,ZONE-B,7.34,1.79,188.46,8.34,17.26,358.14,normal,0,0,8,12,5,0,0,1,0,0,0,0.04805925265913015,7.96258,False,False,False,False
SNS-LOCB02-002,2025-05-12 08:45:00+00:00,ZONE-B,7.1,1.43,220.68,8.21,17.61,359.49,normal,0,0,8,12,5,0,0,1,0,0,0,0.04885017614913035,7.88364,False,False,False,False
SNS-LOCC01-001,2025-05-12 08:45:00+00:00,ZONE-C,7.2,1.01,229.15,8.29,18.17,344.3,normal,0,0,8,12,5,0,0,1,0,0,0,0.05262090935418477,8.021700000000001,False,False,False,False
SNS-LOCC02-002,2025-05-12 08:45:00+00:00,ZONE-C,7.04,1.5,190.71,7.67,17.59,349.7,normal,0,0,8,12,5,0,0,1,0,0,0,0.05015682919874537,7.77308,False,False,False,False
SNS-LOCA01-001,2025-05-12 09:00:00+00:00,ZONE-A,7.11,1.8,217.77,8.51,15.91,347.47,normal,0,0,9,12,5,0,0,1,0,0,0,0.045656727982322724,7.87496,False,False,False,False
SNS-LOCA02-002,2025-05-12 09:00:00+00:00,ZONE-A,6.86,1.55,212.27,7.27,15.78,346.06,normal,0,0,9,12,5,0,0,1,0,0,0,0.045467642482567856,7.56346,False,False,False,False
SNS-LOCB01-001,2025-05-12 09:00:00+00:00,ZONE-B,6.99,1.57,235.13,8.01,17.52,351.03,normal,0,0,9,12,5,0,0,1,0,0,0,0.04976848564042838,7.736739999999999,False,False,False,False
SNS-LOCB02-002,2025-05-12 09:00:00+00:00,ZONE-B,7.27,1.13,216.71,8.39,17.86,340.63,normal,0,0,9,12,5,0,0,1,0,0,0,0.05227878113748793,8.06258,False,False,False,False
SNS-LOCC01-001,2025-05-12 09:00:00+00:00,ZONE-C,7.09,1.63,224.02,7.49,17.1,349.29,normal,0,0,9,12,5,0,0,1,0,0,0,0.048816694738645125,7.64396,False,False,False,False
SNS-LOCC02-002,2025-05-12 09:00:00+00:00,ZONE-C,7.07,1.26,206.32,8.47,17.82,345.08,normal,0,0,9,12,5,0,0,1,0,0,0,0.05149098474341193,8.010860000000001,False,False,False,False
SNS-LOCA01-001,2025-05-12 09:15:00+00:00,ZONE-A,7.53,1.17,220.04,8.13,15.26,351.54,normal,0,0,9,12,5,0,0,1,0,0,0,0.0432858682702672,8.05892,False,False,False,False
SNS-LOCA02-002,2025-05-12 09:15:00+00:00,ZONE-A,7.18,1.9,202.92,7.33,16.49,334.24,normal,0,0,9,12,5,0,0,1,0,0,0,0.04918864097363083,7.60566,False,False,False,False
SNS-LOCB01-001,2025-05-12 09:15:00+00:00,ZONE-B,7.15,1.31,234.48,7.21,15.88,363.63,normal,0,0,9,12,5,0,0,1,0,0,0,0.04355099690096811,7.65104,False,False,False,False
SNS-LOCB02-002,2025-05-12 09:15:00+00:00,ZONE-B,7.35,1.93,203.04,7.85,18.48,342.41,normal,0,0,9,12,5,0,0,1,0,0,0,0.053813226172796366,7.778920000000001,False,False,False,False
SNS-LOCC01-001,2025-05-12 09:15:00+00:00,ZONE-C,7.22,1.38,221.48,7.74,20.12,365.7,normal,0,0,9,12,5,0,0,1,0,0,0,0.0548677392964276,7.813039999999999,False,False,False,False
SNS-LOCC02-002,2025-05-12 09:15:00+00:00,ZONE-C,7.02,1.99,194.69,8.49,18.29,352.48,normal,0,0,9,12,5,0,0,1,0,0,0,0.05174267285277809,7.841619999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 09:30:00+00:00,ZONE-A,7.04,1.07,193.03,8.5,18.34,338.97,normal,0,0,9,12,5,0,0,1,0,0,0,0.05394593640615348,8.08344,False,False,False,False
SNS-LOCA02-002,2025-05-12 09:30:00+00:00,ZONE-A,7.39,1.83,219.62,8.57,14.67,365.3,normal,0,0,9,12,5,0,0,1,0,0,0,0.04004914004914005,7.962759999999999,False,False,False,False
SNS-LOCB01-001,2025-05-12 09:30:00+00:00,ZONE-B,7.12,1.64,267.51,7.83,17.59,346.63,normal,0,0,9,12,5,0,0,1,0,0,0,0.05059977562350775,7.648479999999999,False,False,False,False
SNS-LOCB02-002,2025-05-12 09:30:00+00:00,ZONE-B,7.13,1.99,212.21,8.56,15.14,365.19,normal,0,0,9,12,5,0,0,1,0,0,0,0.04134465714519785,7.85708,False,False,False,False
SNS-LOCC01-001,2025-05-12 09:30:00+00:00,ZONE-C,7.05,0.71,232.22,8.13,17.28,358.8,normal,0,0,9,12,5,0,0,1,0,0,0,0.04802668148971651,8.005560000000001,False,False,False,False
SNS-LOCC02-002,2025-05-12 09:30:00+00:00,ZONE-C,6.91,1.55,263.72,8.64,18.31,350.89,normal,0,0,9,12,5,0,0,1,0,0,0,0.05203330586262753,7.818059999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 09:45:00+00:00,ZONE-A,7.11,0.72,230.17,8.71,17.92,344.23,normal,0,0,9,12,5,0,0,1,0,0,0,0.05190742403614981,8.17016,False,False,False,False
SNS-LOCA02-002,2025-05-12 09:45:00+00:00,ZONE-A,7.18,1.14,193.88,7.5,15.39,350.28,normal,0,0,9,12,5,0,0,1,0,0,0,0.04381120473696197,7.85624,False,False,False,False
SNS-LOCB01-001,2025-05-12 09:45:00+00:00,ZONE-B,7.29,1.39,219.63,8.15,15.89,355.86,normal,0,0,9,12,5,0,0,1,0,0,0,0.044527265594350725,7.93774,False,False,False,False
SNS-LOCB02-002,2025-05-12 09:45:00+00:00,ZONE-B,7.58,1.26,217.79,7.24,17.03,354.95,normal,0,0,9,12,5,0,0,1,0,0,0,0.04784379828627617,7.83342,False,False,False,False
SNS-LOCC01-001,2025-05-12 09:45:00+00:00,ZONE-C,7.22,1.33,230.64,7.85,16.89,367.44,normal,0,0,9,12,5,0,0,1,0,0,0,0.045841928129410486,7.834720000000001,False,False,False,False
SNS-LOCC02-002,2025-05-12 09:45:00+00:00,ZONE-C,7.21,2.54,245.32,8.76,15.51,351.69,normal,0,0,9,12,5,0,0,1,0,0,0,0.043976296464317104,7.727359999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 10:00:00+00:00,ZONE-A,7.12,1.24,223.3,8.63,17.6,359.86,normal,0,0,10,12,5,0,0,1,0,0,0,0.048772377099152026,8.036900000000001,False,False,False,False
SNS-LOCA02-002,2025-05-12 10:00:00+00:00,ZONE-A,7.11,1.87,189.7,8.39,14.47,350.08,normal,0,0,10,12,5,0,0,1,0,0,0,0.041215677338498354,7.8835999999999995,False,False,False,False
SNS-LOCB01-001,2025-05-12 10:00:00+00:00,ZONE-B,7.15,2.11,211.76,8.76,14.93,351.52,normal,0,0,10,12,5,0,0,1,0,0,0,0.042352206966980596,7.883979999999999,False,False,False,False
SNS-LOCB02-002,2025-05-12 10:00:00+00:00,ZONE-B,7.18,2.07,210.59,8.2,15.81,346.87,normal,0,0,10,12,5,0,0,1,0,0,0,0.04544801218846121,7.76532,False,False,False,False
SNS-LOCC01-001,2025-05-12 10:00:00+00:00,ZONE-C,7.37,1.02,197.96,7.96,15.88,359.87,normal,0,0,10,12,5,0,0,1,0,0,0,0.04400476625931776,8.05008,False,False,False,False
SNS-LOCC02-002,2025-05-12 10:00:00+00:00,ZONE-C,7.36,1.53,237.63,7.65,16.65,350.92,normal,0,0,10,12,5,0,0,1,0,0,0,0.04731188906569674,7.762740000000001,False,False,False,False
SNS-LOCA01-001,2025-05-12 10:15:00+00:00,ZONE-A,7.03,1.28,217.61,8.24,14.45,349.48,normal,0,0,10,12,5,0,0,1,0,0,0,0.04122917142204976,7.913779999999999,False,False,False,False
SNS-LOCA02-002,2025-05-12 10:15:00+00:00,ZONE-A,7.2,1.89,219.54,8.2,14.79,349.85,normal,0,0,10,12,5,0,0,1,0,0,0,0.04215476699444207,7.79842,False,False,False,False
SNS-LOCB01-001,2025-05-12 10:15:00+00:00,ZONE-B,6.82,1.46,194.56,8.13,18.69,346.74,normal,0,0,10,12,5,0,0,1,0,0,0,0.05374705239546788,7.82438,False,False,False,False
SNS-LOCB02-002,2025-05-12 10:15:00+00:00,ZONE-B,7.28,1.94,232.37,8.16,15.06,357.78,normal,0,0,10,12,5,0,0,1,0,0,0,0.04197558392329562,7.77426,False,False,False,False
SNS-LOCC01-001,2025-05-12 10:15:00+00:00,ZONE-C,7.07,1.34,230.69,7.6,16.08,356.26,normal,0,0,10,12,5,0,0,1,0,0,0,0.045009236970273744,7.72462,False,False,False,False
SNS-LOCC02-002,2025-05-12 10:15:00+00:00,ZONE-C,7.52,1.44,215.59,8.16,17.48,360.97,normal,0,0,10,12,5,0,0,1,0,0,0,0.048291294858689944,8.004819999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 10:30:00+00:00,ZONE-A,7.12,2.37,216.24,8.63,15.64,350.38,normal,0,0,10,12,5,0,0,1,0,0,0,0.04451021685924071,7.7685200000000005,False,False,False,False
SNS-LOCA02-002,2025-05-12 10:30:00+00:00,ZONE-A,7.22,1.09,216.68,7.87,15.76,339.36,normal,0,0,10,12,5,0,0,1,0,0,0,0.04630391350334939,7.927639999999999,False,False,False,False
SNS-LOCB01-001,2025-05-12 10:30:00+00:00,ZONE-B,7.1,1.29,212.77,8.39,15.92,338.32,normal,0,0,10,12,5,0,0,1,0,0,0,0.0469173641400448,7.97946,False,False,False,False
SNS-LOCB02-002,2025-05-12 10:30:00+00:00,ZONE-B,7.18,1.85,236.83,8.06,17.99,349.74,normal,0,0,10,12,5,0,0,1,0,0,0,0.05129155499800422,7.7328399999999995,False,False,False,False
SNS-LOCC01-001,2025-05-12 10:30:00+00:00,ZONE-C,7.33,1.84,226.19,8.08,17.08,353.47,normal,0,0,10,12,5,0,0,1,0,0,0,0.048184613648545704,7.806620000000001,False,False,False,False
SNS-LOCC02-002,2025-05-12 10:30:00+00:00,ZONE-C,7.16,1.36,216.75,7.86,15.85,363.67,normal,0,0,10,12,5,0,0,1,0,0,0,0.04346395371157485,7.839499999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 10:45:00+00:00,ZONE-A,7.38,1.42,223.41,8.44,16.11,349.54,normal,0,0,10,12,5,0,0,1,0,0,0,0.04595766531636902,8.02218,False,False,False,False
SNS-LOCA02-002,2025-05-12 10:45:00+00:00,ZONE-A,7.48,1.78,200.37,8.19,17.61,345.82,normal,0,0,10,12,5,0,0,1,0,0,0,0.05077561847644311,7.94576,False,False,False,False
SNS-LOCB01-001,2025-05-12 10:45:00+00:00,ZONE-B,6.98,0.79,212.13,8.19,14.97,351.74,normal,0,0,10,12,5,0,0,1,0,0,0,0.042439190338492944,8.019739999999999,False,False,False,False
SNS-LOCB02-002,2025-05-12 10:45:00+00:00,ZONE-B,7.19,2.08,223.64,6.81,16.48,355.27,normal,0,0,10,12,5,0,0,1,0,0,0,0.04625705223566397,7.39222,False,False,False,False
SNS-LOCC01-001,2025-05-12 10:45:00+00:00,ZONE-C,7.42,2.32,201.7,8.01,15.66,359.29,normal,0,0,10,12,5,0,0,1,0,0,0,0.043464986538621665,7.745099999999999,False,False,False,False
SNS-LOCC02-002,2025-05-12 10:45:00+00:00,ZONE-C,6.99,1.57,227.44,7.25,15.8,360.88,normal,0,0,10,12,5,0,0,1,0,0,0,0.0436608820603515,7.562119999999999,False,False,False,False
SNS-LOCA01-001,2025-05-12 11:00:00+00:00,ZONE-A,7.03,1.45,208.93,8.55,14.48,340.92,normal,0,0,11,12,5,0,0,1,0,0,0,0.04234908750584932,7.96614,False,False,False,False
SNS-LOCA02-002,2025-05-12 11:00:00+00:00,ZONE-A,6.99,0.97,226.54,8.49,16.64,356.12,normal,0,0,11,12,5,0,0,1,0,0,0,0.04659498207885305,8.02392,False,False,False,False
SNS-LOCB01-001,2025-05-12 11:00:00+00:00,ZONE-B,7.12,1.74,238.15,7.46,14.63,348.4,normal,0,0,11,12,5,0,0,1,0,0,0,0.04187178019461935,7.589700000000001,False,False,False,False
SNS-LOCB02-002,2025-05-12 11:00:00+00:00,ZONE-B,7.06,1.48,251.09,7.86,15.9,353.96,normal,0,0,11,12,5,0,0,1,0,0,0,0.04479377958079784,7.710819999999999,False,False,False,False
SNS-LOCC01-001,2025-05-12 11:00:00+00:00,ZONE-C,7.29,0.89,235.54,8.05,15.99,348.15,normal,0,0,11,12,5,0,0,1,0,0,0,0.045796935414578265,8.00592,False,False,False,False
