sensor_id,timestamp,location_id,pH,turbidity,TDS,DO,flow_rate,pressure,alert_flag,contamination_target,leak_target
SNS-LOCC02-002,2025-05-19 05:30:00+00:00,ZONE-C,7.37,2.06,234.93,8.39,14.19,353.99,normal,0,0
SNS-LOCA01-001,2025-05-19 05:45:00+00:00,ZONE-A,7.49,1.59,220.48,7.56,17.2,355.37,normal,0,0
SNS-LOCA02-002,2025-05-19 05:45:00+00:00,ZONE-A,7.23,1.79,212.21,7.91,16.53,346.21,normal,0,0
SNS-LOCB01-001,2025-05-19 05:45:00+00:00,ZONE-B,7.05,1.53,233.67,8.24,16.25,349.09,normal,0,0
SNS-LOCB02-002,2025-05-19 05:45:00+00:00,ZONE-B,7.16,1.85,227.29,7.98,16.75,350.41,normal,0,0
SNS-LOCC01-001,2025-05-19 05:45:00+00:00,ZONE-C,7.18,1.02,208.78,8.05,17.17,350.5,normal,0,0
SNS-LOCC02-002,2025-05-19 05:45:00+00:00,ZONE-C,6.98,0.97,228.53,7.62,17.76,357.39,normal,0,0
SNS-LOCA01-001,2025-05-19 06:00:00+00:00,ZONE-A,7.05,1.93,244.04,7.84,18.58,363.71,normal,0,0
SNS-LOCA02-002,2025-05-19 06:00:00+00:00,ZONE-A,7.37,1.41,231.97,6.98,17.11,355.95,normal,0,0
SNS-LOCB01-001,2025-05-19 06:00:00+00:00,ZONE-B,7.1,1.49,242.68,7.94,17.7,354.31,normal,0,0
SNS-LOCB02-002,2025-05-19 06:00:00+00:00,ZONE-B,7.17,0.98,206.28,8.2,16.68,345.73,normal,0,0
SNS-LOCC01-001,2025-05-19 06:00:00+00:00,ZONE-C,7.18,1.65,216.84,7.38,13.08,366.36,normal,0,0
SNS-LOCC02-002,2025-05-19 06:00:00+00:00,ZONE-C,7.15,1.42,235.64,8.47,15.22,350.91,normal,0,0
SNS-LOCA01-001,2025-05-19 06:15:00+00:00,ZONE-A,7.12,1.19,199.03,7.56,15.49,329.04,normal,0,0
SNS-LOCA02-002,2025-05-19 06:15:00+00:00,ZONE-A,7.01,1.75,185.4,8.19,17.77,361.17,normal,0,0
SNS-LOCB01-001,2025-05-19 06:15:00+00:00,ZONE-B,7.39,0.3,231.58,8.5,16.74,341.43,normal,0,0
SNS-LOCB02-002,2025-05-19 06:15:00+00:00,ZONE-B,7.32,1.55,226.76,8.2,15.72,342.25,normal,0,0
SNS-LOCC01-001,2025-05-19 06:15:00+00:00,ZONE-C,7.11,1.29,209.32,9.37,14.56,353.26,normal,0,0
SNS-LOCC02-002,2025-05-19 06:15:00+00:00,ZONE-C,7.32,1.26,221.88,7.54,15.15,353.59,normal,0,0
SNS-LOCA01-001,2025-05-19 06:30:00+00:00,ZONE-A,7.15,0.9,216.45,7.99,16.32,355.58,normal,0,0
SNS-LOCA02-002,2025-05-19 06:30:00+00:00,ZONE-A,7.31,1.45,216.07,7.61,14.9,358.63,normal,0,0
SNS-LOCB01-001,2025-05-19 06:30:00+00:00,ZONE-B,7.17,0.96,225.35,7.83,16.5,353.78,normal,0,0
SNS-LOCB02-002,2025-05-19 06:30:00+00:00,ZONE-B,7.34,1.46,202.79,8.29,18.57,353.76,normal,0,0
SNS-LOCC01-001,2025-05-19 06:30:00+00:00,ZONE-C,7.21,1.44,215.09,7.95,15.62,353.13,normal,0,0
SNS-LOCC02-002,2025-05-19 06:30:00+00:00,ZONE-C,6.99,1.13,205.17,7.06,15.11,338.15,normal,0,0
SNS-LOCA01-001,2025-05-19 06:45:00+00:00,ZONE-A,7.17,1.29,225.09,8.25,16.34,356.5,normal,0,0
SNS-LOCA02-002,2025-05-19 06:45:00+00:00,ZONE-A,7.18,0.94,229.38,8.96,16.84,348.88,normal,0,0
SNS-LOCB01-001,2025-05-19 06:45:00+00:00,ZONE-B,7.3,1.93,248.86,7.42,17.85,346.92,normal,0,0
SNS-LOCB02-002,2025-05-19 06:45:00+00:00,ZONE-B,7.5,1.79,183.3,7.9,17.59,340.1,normal,0,0
SNS-LOCC01-001,2025-05-19 06:45:00+00:00,ZONE-C,7.44,1.44,191.26,7.88,17.59,351.5,normal,0,0
SNS-LOCC02-002,2025-05-19 06:45:00+00:00,ZONE-C,7.2,1.05,221.17,7.89,16.33,356.02,normal,0,0
SNS-LOCA01-001,2025-05-19 07:00:00+00:00,ZONE-A,7.19,1.09,226.63,7.93,15.44,348.55,normal,0,0
SNS-LOCA02-002,2025-05-19 07:00:00+00:00,ZONE-A,7.17,1.69,216.74,7.44,15.92,350.18,normal,0,0
SNS-LOCB01-001,2025-05-19 07:00:00+00:00,ZONE-B,7.4,1.89,204.12,7.37,15.03,362.41,normal,0,0
SNS-LOCB02-002,2025-05-19 07:00:00+00:00,ZONE-B,7.03,1.63,208.97,8.17,16.28,354.23,normal,0,0
SNS-LOCC01-001,2025-05-19 07:00:00+00:00,ZONE-C,7.22,1.25,211.05,8.67,15.95,347.06,normal,0,0
SNS-LOCC02-002,2025-05-19 07:00:00+00:00,ZONE-C,7.34,0.98,231.32,8.12,17.44,357.19,normal,0,0
SNS-LOCA01-001,2025-05-19 07:15:00+00:00,ZONE-A,7.2,1.34,243.68,8.0,17.36,347.87,normal,0,0
SNS-LOCA02-002,2025-05-19 07:15:00+00:00,ZONE-A,7.05,1.01,233.13,8.49,20.06,347.01,normal,0,0
SNS-LOCB01-001,2025-05-19 07:15:00+00:00,ZONE-B,6.93,1.89,208.5,7.72,17.77,354.32,normal,0,0
SNS-LOCB02-002,2025-05-19 07:15:00+00:00,ZONE-B,7.16,2.13,219.27,7.16,18.09,326.31,normal,0,0
SNS-LOCC01-001,2025-05-19 07:15:00+00:00,ZONE-C,7.32,1.63,218.05,7.89,14.56,337.62,normal,0,0
SNS-LOCC02-002,2025-05-19 07:15:00+00:00,ZONE-C,7.04,2.0,233.19,7.83,16.54,360.51,normal,0,0
SNS-LOCA01-001,2025-05-19 07:30:00+00:00,ZONE-A,6.98,0.63,239.86,7.69,17.75,345.36,normal,0,0
SNS-LOCA02-002,2025-05-19 07:30:00+00:00,ZONE-A,7.12,1.05,220.06,7.54,18.03,349.58,normal,0,0
SNS-LOCB01-001,2025-05-19 07:30:00+00:00,ZONE-B,7.28,1.92,217.91,8.03,17.18,356.87,normal,0,0
SNS-LOCB02-002,2025-05-19 07:30:00+00:00,ZONE-B,7.14,1.52,210.46,8.22,19.88,356.61,normal,0,0
SNS-LOCC01-001,2025-05-19 07:30:00+00:00,ZONE-C,7.24,1.54,251.6,8.29,18.6,360.03,normal,0,0
SNS-LOCC02-002,2025-05-19 07:30:00+00:00,ZONE-C,7.21,0.87,210.43,8.57,16.77,347.24,normal,0,0
SNS-LOCA01-001,2025-05-19 07:45:00+00:00,ZONE-A,7.22,1.59,221.26,8.16,17.99,352.54,normal,0,0
SNS-LOCA02-002,2025-05-19 07:45:00+00:00,ZONE-A,7.18,1.28,224.43,7.48,15.52,366.84,normal,0,0
SNS-LOCB01-001,2025-05-19 07:45:00+00:00,ZONE-B,7.22,1.71,227.51,7.98,18.17,343.73,normal,0,0
SNS-LOCB02-002,2025-05-19 07:45:00+00:00,ZONE-B,7.08,0.56,238.49,8.14,16.58,357.31,normal,0,0
SNS-LOCC01-001,2025-05-19 07:45:00+00:00,ZONE-C,7.21,0.82,233.78,7.44,18.03,350.1,normal,0,0
SNS-LOCC02-002,2025-05-19 07:45:00+00:00,ZONE-C,6.94,1.29,245.82,8.32,16.81,338.89,normal,0,0
SNS-LOCA01-001,2025-05-19 08:00:00+00:00,ZONE-A,7.34,1.57,228.21,8.32,19.53,358.39,normal,0,0
SNS-LOCA02-002,2025-05-19 08:00:00+00:00,ZONE-A,7.02,2.02,216.91,7.56,18.6,346.15,normal,0,0
SNS-LOCB01-001,2025-05-19 08:00:00+00:00,ZONE-B,7.36,1.13,224.49,8.05,17.9,347.85,normal,0,0
SNS-LOCB02-002,2025-05-19 08:00:00+00:00,ZONE-B,7.03,1.44,216.01,8.41,17.52,349.4,normal,0,0
SNS-LOCC01-001,2025-05-19 08:00:00+00:00,ZONE-C,7.4,1.32,217.01,7.71,16.39,345.06,normal,0,0
SNS-LOCC02-002,2025-05-19 08:00:00+00:00,ZONE-C,7.1,1.75,248.36,7.26,17.06,329.84,normal,0,0
SNS-LOCA01-001,2025-05-19 08:15:00+00:00,ZONE-A,7.32,0.93,184.62,8.84,18.3,343.14,normal,0,0
SNS-LOCA02-002,2025-05-19 08:15:00+00:00,ZONE-A,7.28,1.03,227.16,8.15,18.18,352.93,normal,0,0
SNS-LOCB01-001,2025-05-19 08:15:00+00:00,ZONE-B,6.85,1.3,204.69,8.24,17.78,356.24,normal,0,0
SNS-LOCB02-002,2025-05-19 08:15:00+00:00,ZONE-B,7.18,2.0,221.3,6.98,16.58,337.36,normal,0,0
SNS-LOCC01-001,2025-05-19 08:15:00+00:00,ZONE-C,7.24,0.6,193.66,8.24,19.73,343.7,normal,0,0
SNS-LOCC02-002,2025-05-19 08:15:00+00:00,ZONE-C,7.05,2.09,192.14,8.05,16.8,353.61,normal,0,0
SNS-LOCA01-001,2025-05-19 08:30:00+00:00,ZONE-A,7.16,1.19,249.8,7.79,17.77,339.38,normal,0,0
SNS-LOCA02-002,2025-05-19 08:30:00+00:00,ZONE-A,7.54,1.69,197.31,7.84,15.25,355.66,normal,0,0
SNS-LOCB01-001,2025-05-19 08:30:00+00:00,ZONE-B,7.07,1.27,211.54,7.8,16.83,337.26,normal,0,0
SNS-LOCB02-002,2025-05-19 08:30:00+00:00,ZONE-B,7.36,1.12,232.36,8.21,16.9,353.32,normal,0,0
SNS-LOCC01-001,2025-05-19 08:30:00+00:00,ZONE-C,7.21,1.47,198.92,8.02,18.43,340.18,normal,0,0
SNS-LOCC02-002,2025-05-19 08:30:00+00:00,ZONE-C,7.26,1.66,235.62,8.02,15.95,343.66,normal,0,0
SNS-LOCA01-001,2025-05-19 08:45:00+00:00,ZONE-A,7.16,1.58,216.47,7.56,16.51,342.02,normal,0,0
SNS-LOCA02-002,2025-05-19 08:45:00+00:00,ZONE-A,7.32,1.71,231.57,7.75,18.0,349.83,normal,0,0
SNS-LOCB01-001,2025-05-19 08:45:00+00:00,ZONE-B,7.13,1.07,214.46,8.38,19.01,349.95,normal,0,0
SNS-LOCB02-002,2025-05-19 08:45:00+00:00,ZONE-B,7.18,0.74,194.27,8.19,15.56,341.55,normal,0,0
SNS-LOCC01-001,2025-05-19 08:45:00+00:00,ZONE-C,7.44,1.48,213.34,7.9,16.65,332.06,normal,0,0
SNS-LOCC02-002,2025-05-19 08:45:00+00:00,ZONE-C,7.33,1.56,186.89,7.18,16.95,351.18,normal,0,0
SNS-LOCA01-001,2025-05-19 09:00:00+00:00,ZONE-A,7.22,1.7,235.34,7.35,17.07,345.73,normal,0,0
SNS-LOCA02-002,2025-05-19 09:00:00+00:00,ZONE-A,7.12,0.89,226.38,8.06,17.19,348.56,normal,0,0
SNS-LOCB01-001,2025-05-19 09:00:00+00:00,ZONE-B,7.16,1.52,224.21,8.77,17.74,357.0,normal,0,0
SNS-LOCB02-002,2025-05-19 09:00:00+00:00,ZONE-B,7.34,1.31,208.88,7.71,15.25,335.25,normal,0,0
SNS-LOCC01-001,2025-05-19 09:00:00+00:00,ZONE-C,7.19,1.51,226.04,7.94,13.11,348.85,normal,0,0
SNS-LOCC02-002,2025-05-19 09:00:00+00:00,ZONE-C,6.94,0.82,241.88,8.03,18.5,343.34,normal,0,0
SNS-LOCA01-001,2025-05-19 09:15:00+00:00,ZONE-A,7.12,1.6,210.47,9.18,16.52,353.36,normal,0,0
SNS-LOCA02-002,2025-05-19 09:15:00+00:00,ZONE-A,7.29,1.14,230.74,7.88,19.27,348.95,normal,0,0
SNS-LOCB01-001,2025-05-19 09:15:00+00:00,ZONE-B,7.43,1.9,224.26,8.06,17.08,361.17,normal,0,0
SNS-LOCB02-002,2025-05-19 09:15:00+00:00,ZONE-B,7.1,1.89,210.49,7.74,14.96,347.54,normal,0,0
SNS-LOCC01-001,2025-05-19 09:15:00+00:00,ZONE-C,7.41,1.37,212.83,8.5,16.51,361.01,normal,0,0
SNS-LOCC02-002,2025-05-19 09:15:00+00:00,ZONE-C,7.17,1.88,206.25,8.17,15.73,347.39,normal,0,0
SNS-LOCA01-001,2025-05-19 09:30:00+00:00,ZONE-A,6.93,1.19,216.41,7.76,15.99,353.21,normal,0,0
SNS-LOCA02-002,2025-05-19 09:30:00+00:00,ZONE-A,7.4,1.27,229.41,7.85,17.26,349.64,normal,0,0
SNS-LOCB01-001,2025-05-19 09:30:00+00:00,ZONE-B,7.33,1.65,212.66,8.25,17.81,354.8,normal,0,0
SNS-LOCB02-002,2025-05-19 09:30:00+00:00,ZONE-B,7.35,1.34,225.65,7.77,17.2,370.12,normal,0,0
SNS-LOCC01-001,2025-05-19 09:30:00+00:00,ZONE-C,7.17,1.62,216.86,7.49,15.99,354.69,normal,0,0
SNS-LOCC02-002,2025-05-19 09:30:00+00:00,ZONE-C,7.39,2.11,204.53,7.84,15.52,361.5,normal,0,0
SNS-LOCA01-001,2025-05-19 09:45:00+00:00,ZONE-A,7.31,1.48,217.08,7.92,14.91,344.46,normal,0,0
SNS-LOCA02-002,2025-05-19 09:45:00+00:00,ZONE-A,7.27,1.35,223.75,7.88,15.89,350.65,normal,0,0
SNS-LOCB01-001,2025-05-19 09:45:00+00:00,ZONE-B,7.14,1.71,230.37,7.89,15.93,336.29,normal,0,0
SNS-LOCB02-002,2025-05-19 09:45:00+00:00,ZONE-B,7.45,1.27,226.34,8.13,16.78,335.89,normal,0,0
SNS-LOCC01-001,2025-05-19 09:45:00+00:00,ZONE-C,7.02,1.23,230.47,7.4,17.58,344.49,normal,0,0
SNS-LOCC02-002,2025-05-19 09:45:00+00:00,ZONE-C,7.05,1.28,190.49,8.15,15.63,344.79,normal,0,0
SNS-LOCA01-001,2025-05-19 10:00:00+00:00,ZONE-A,7.2,1.59,221.73,8.78,14.18,346.71,normal,0,0
SNS-LOCA02-002,2025-05-19 10:00:00+00:00,ZONE-A,6.95,1.41,226.89,8.51,17.11,353.37,normal,0,0
SNS-LOCB01-001,2025-05-19 10:00:00+00:00,ZONE-B,7.12,1.1,204.41,8.53,16.04,355.74,normal,0,0
SNS-LOCB02-002,2025-05-19 10:00:00+00:00,ZONE-B,7.36,1.35,211.04,7.81,17.05,356.35,normal,0,0
SNS-LOCC01-001,2025-05-19 10:00:00+00:00,ZONE-C,7.27,2.17,223.29,8.04,16.59,354.39,normal,0,0
SNS-LOCC02-002,2025-05-19 10:00:00+00:00,ZONE-C,7.29,0.06,217.53,8.2,17.41,366.93,normal,0,0
SNS-LOCA01-001,2025-05-19 10:15:00+00:00,ZONE-A,7.09,2.21,227.66,8.08,16.01,346.37,normal,0,0
SNS-LOCA02-002,2025-05-19 10:15:00+00:00,ZONE-A,7.2,1.8,228.09,8.32,16.6,353.33,normal,0,0
SNS-LOCB01-001,2025-05-19 10:15:00+00:00,ZONE-B,7.39,1.75,222.04,7.99,15.98,353.05,normal,0,0
SNS-LOCB02-002,2025-05-19 10:15:00+00:00,ZONE-B,7.38,1.87,204.61,8.36,15.42,341.91,normal,0,0
SNS-LOCC01-001,2025-05-19 10:15:00+00:00,ZONE-C,7.42,0.52,199.68,7.36,15.45,358.7,normal,0,0
SNS-LOCC02-002,2025-05-19 10:15:00+00:00,ZONE-C,7.21,0.82,217.83,7.13,14.0,355.85,normal,0,0
SNS-LOCA01-001,2025-05-19 10:30:00+00:00,ZONE-A,7.35,1.02,244.13,7.52,16.03,348.23,normal,0,0
SNS-LOCA02-002,2025-05-19 10:30:00+00:00,ZONE-A,7.03,1.25,222.45,8.41,15.89,347.67,normal,0,0
SNS-LOCB01-001,2025-05-19 10:30:00+00:00,ZONE-B,7.14,1.53,215.7,8.13,17.11,341.18,normal,0,0
SNS-LOCB02-002,2025-05-19 10:30:00+00:00,ZONE-B,7.58,0.62,231.9,7.92,16.06,347.25,normal,0,0
SNS-LOCC01-001,2025-05-19 10:30:00+00:00,ZONE-C,7.11,2.06,220.01,8.17,16.66,348.69,normal,0,0
SNS-LOCC02-002,2025-05-19 10:30:00+00:00,ZONE-C,7.35,2.14,208.02,9.0,16.17,358.51,normal,0,0
SNS-LOCA01-001,2025-05-19 10:45:00+00:00,ZONE-A,7.16,1.83,211.23,7.45,17.51,338.26,normal,0,0
SNS-LOCA02-002,2025-05-19 10:45:00+00:00,ZONE-A,7.23,2.02,224.4,8.44,13.91,333.41,normal,0,0
SNS-LOCB01-001,2025-05-19 10:45:00+00:00,ZONE-B,7.12,1.37,226.91,7.86,14.85,361.71,normal,0,0
SNS-LOCB02-002,2025-05-19 10:45:00+00:00,ZONE-B,7.08,1.55,229.06,8.52,15.73,347.12,normal,0,0
SNS-LOCC01-001,2025-05-19 10:45:00+00:00,ZONE-C,7.17,1.8,220.47,7.8,15.05,355.08,normal,0,0
SNS-LOCC02-002,2025-05-19 10:45:00+00:00,ZONE-C,7.16,1.31,233.31,8.09,14.51,349.85,normal,0,0
SNS-LOCA01-001,2025-05-19 11:00:00+00:00,ZONE-A,7.09,1.89,209.73,8.44,17.66,359.97,normal,0,0
SNS-LOCA02-002,2025-05-19 11:00:00+00:00,ZONE-A,7.07,1.11,229.04,7.85,15.33,358.82,normal,0,0
SNS-LOCB01-001,2025-05-19 11:00:00+00:00,ZONE-B,7.31,1.37,209.67,7.75,16.53,342.4,normal,0,0
SNS-LOCB02-002,2025-05-19 11:00:00+00:00,ZONE-B,7.25,2.03,221.02,7.81,15.53,335.72,normal,0,0
SNS-LOCC01-001,2025-05-19 11:00:00+00:00,ZONE-C,7.48,1.85,229.42,7.3,16.92,362.02,normal,0,0
SNS-LOCC02-002,2025-05-19 11:00:00+00:00,ZONE-C,7.28,1.63,235.76,7.46,17.71,360.64,normal,0,0
SNS-LOCA01-001,2025-05-19 11:15:00+00:00,ZONE-A,7.23,0.48,232.16,7.74,14.92,352.75,normal,0,0
SNS-LOCA02-002,2025-05-19 11:15:00+00:00,ZONE-A,7.24,1.07,223.68,7.84,17.38,352.67,normal,0,0
SNS-LOCB01-001,2025-05-19 11:15:00+00:00,ZONE-B,7.11,1.09,224.19,7.74,16.34,354.79,normal,0,0
SNS-LOCB02-002,2025-05-19 11:15:00+00:00,ZONE-B,7.28,1.41,219.12,8.0,16.5,352.95,normal,0,0
SNS-LOCC01-001,2025-05-19 11:15:00+00:00,ZONE-C,7.28,0.86,205.48,7.68,14.46,342.49,normal,0,0
SNS-LOCC02-002,2025-05-19 11:15:00+00:00,ZONE-C,7.31,1.28,215.92,7.98,15.77,334.12,normal,0,0
SNS-LOCA01-001,2025-05-19 11:30:00+00:00,ZONE-A,7.31,0.73,252.59,8.33,14.12,353.88,normal,0,0
SNS-LOCA02-002,2025-05-19 11:30:00+00:00,ZONE-A,7.26,1.46,232.12,7.55,16.15,347.67,normal,0,0
SNS-LOCB01-001,2025-05-19 11:30:00+00:00,ZONE-B,7.39,2.15,224.53,7.07,16.2,348.81,normal,0,0
SNS-LOCB02-002,2025-05-19 11:30:00+00:00,ZONE-B,7.23,0.98,217.51,8.6,14.0,353.18,normal,0,0
SNS-LOCC01-001,2025-05-19 11:30:00+00:00,ZONE-C,7.38,1.29,221.64,7.95,14.55,359.7,normal,0,0
SNS-LOCC02-002,2025-05-19 11:30:00+00:00,ZONE-C,7.09,1.84,223.37,8.37,14.04,345.13,normal,0,0
SNS-LOCA01-001,2025-05-19 11:45:00+00:00,ZONE-A,7.09,1.03,236.09,8.16,13.6,351.21,normal,0,0
SNS-LOCA02-002,2025-05-19 11:45:00+00:00,ZONE-A,7.27,1.69,223.77,7.95,13.9,344.69,normal,0,0
SNS-LOCB01-001,2025-05-19 11:45:00+00:00,ZONE-B,7.46,2.42,230.36,7.76,14.98,350.25,normal,0,0
SNS-LOCB02-002,2025-05-19 11:45:00+00:00,ZONE-B,7.23,1.58,227.41,7.74,12.06,352.87,normal,0,0
SNS-LOCC01-001,2025-05-19 11:45:00+00:00,ZONE-C,7.11,1.47,224.76,8.17,14.41,356.5,normal,0,0
SNS-LOCC02-002,2025-05-19 11:45:00+00:00,ZONE-C,6.97,0.95,189.27,8.03,13.41,349.7,normal,0,0
SNS-LOCA01-001,2025-05-19 12:00:00+00:00,ZONE-A,7.11,1.11,212.24,9.41,14.73,357.99,normal,0,0
SNS-LOCA02-002,2025-05-19 12:00:00+00:00,ZONE-A,6.97,1.58,189.57,8.33,13.53,335.43,normal,0,0
SNS-LOCB01-001,2025-05-19 12:00:00+00:00,ZONE-B,7.41,1.03,194.16,8.26,16.6,344.28,normal,0,0
SNS-LOCB02-002,2025-05-19 12:00:00+00:00,ZONE-B,7.16,1.46,194.0,8.45,14.21,339.88,normal,0,0
SNS-LOCC01-001,2025-05-19 12:00:00+00:00,ZONE-C,7.1,1.36,208.13,8.22,15.33,351.06,normal,0,0
SNS-LOCC02-002,2025-05-19 12:00:00+00:00,ZONE-C,7.37,1.48,225.66,8.2,14.01,345.09,normal,0,0
SNS-LOCA01-001,2025-05-19 12:15:00+00:00,ZONE-A,7.4,1.1,251.33,7.64,14.47,352.48,normal,0,0
SNS-LOCA02-002,2025-05-19 12:15:00+00:00,ZONE-A,7.25,1.68,212.62,8.21,14.23,352.88,normal,0,0
SNS-LOCB01-001,2025-05-19 12:15:00+00:00,ZONE-B,7.04,1.39,185.25,8.06,14.0,360.01,normal,0,0
SNS-LOCB02-002,2025-05-19 12:15:00+00:00,ZONE-B,7.13,1.42,205.73,7.91,14.41,349.18,normal,0,0
SNS-LOCC01-001,2025-05-19 12:15:00+00:00,ZONE-C,7.04,1.26,252.98,7.88,14.38,339.37,normal,0,0
SNS-LOCC02-002,2025-05-19 12:15:00+00:00,ZONE-C,7.21,1.57,209.99,7.81,14.09,336.55,normal,0,0
SNS-LOCA01-001,2025-05-19 12:30:00+00:00,ZONE-A,7.46,1.8,233.38,7.89,14.92,355.26,normal,0,0
SNS-LOCA02-002,2025-05-19 12:30:00+00:00,ZONE-A,7.15,0.98,228.71,8.1,15.24,348.34,normal,0,0
SNS-LOCB01-001,2025-05-19 12:30:00+00:00,ZONE-B,7.29,1.77,240.58,7.61,14.71,359.38,normal,0,0
SNS-LOCB02-002,2025-05-19 12:30:00+00:00,ZONE-B,7.14,1.08,227.48,8.62,14.46,348.11,normal,0,0
SNS-LOCC01-001,2025-05-19 12:30:00+00:00,ZONE-C,7.38,2.41,183.3,8.16,15.05,348.54,normal,0,0
SNS-LOCC02-002,2025-05-19 12:30:00+00:00,ZONE-C,7.25,1.37,201.11,7.36,13.43,349.97,normal,0,0
SNS-LOCA01-001,2025-05-19 12:45:00+00:00,ZONE-A,7.16,1.56,214.33,7.46,13.0,349.5,normal,0,0
SNS-LOCA02-002,2025-05-19 12:45:00+00:00,ZONE-A,7.18,1.08,230.57,7.96,13.87,348.76,normal,0,0
SNS-LOCB01-001,2025-05-19 12:45:00+00:00,ZONE-B,6.99,1.49,208.95,7.96,14.95,357.67,normal,0,0
SNS-LOCB02-002,2025-05-19 12:45:00+00:00,ZONE-B,6.99,0.75,189.39,8.33,16.67,350.76,normal,0,0
SNS-LOCC01-001,2025-05-19 12:45:00+00:00,ZONE-C,7.39,1.63,216.27,7.56,15.36,346.99,normal,0,0
SNS-LOCC02-002,2025-05-19 12:45:00+00:00,ZONE-C,7.18,1.5,209.02,7.48,13.38,344.28,normal,0,0
SNS-LOCA01-001,2025-05-19 13:00:00+00:00,ZONE-A,7.26,1.26,193.14,7.57,13.64,360.19,normal,0,0
SNS-LOCA02-002,2025-05-19 13:00:00+00:00,ZONE-A,7.1,1.59,231.4,8.03,14.31,340.41,normal,0,0
SNS-LOCB01-001,2025-05-19 13:00:00+00:00,ZONE-B,7.12,1.67,232.42,7.95,14.08,347.59,normal,0,0
SNS-LOCB02-002,2025-05-19 13:00:00+00:00,ZONE-B,7.36,1.42,217.48,7.83,11.81,354.68,normal,0,0
SNS-LOCC01-001,2025-05-19 13:00:00+00:00,ZONE-C,7.2,1.7,193.94,8.36,13.31,358.68,normal,0,0
SNS-LOCC02-002,2025-05-19 13:00:00+00:00,ZONE-C,7.06,1.19,223.78,8.53,13.35,352.42,normal,0,0
SNS-LOCA01-001,2025-05-19 13:15:00+00:00,ZONE-A,7.41,1.62,215.36,8.56,11.88,348.15,normal,0,0
SNS-LOCA02-002,2025-05-19 13:15:00+00:00,ZONE-A,7.01,2.09,586.26,8.86,11.42,346.59,wq_anomaly_tds_spike,1,0
SNS-LOCB01-001,2025-05-19 13:15:00+00:00,ZONE-B,7.12,1.65,230.5,8.08,15.01,361.45,normal,0,0
SNS-LOCB02-002,2025-05-19 13:15:00+00:00,ZONE-B,7.14,1.94,240.59,8.21,13.44,346.56,normal,0,0
SNS-LOCC01-001,2025-05-19 13:15:00+00:00,ZONE-C,7.09,1.26,224.22,8.07,13.41,357.31,normal,0,0
SNS-LOCC02-002,2025-05-19 13:15:00+00:00,ZONE-C,7.24,1.46,233.92,8.02,14.78,341.56,normal,0,0
SNS-LOCA01-001,2025-05-19 13:30:00+00:00,ZONE-A,7.52,1.26,201.57,7.35,14.02,345.79,normal,0,0
SNS-LOCA02-002,2025-05-19 13:30:00+00:00,ZONE-A,7.08,0.82,577.62,8.25,13.2,331.23,wq_anomaly_tds_spike,1,0
SNS-LOCB01-001,2025-05-19 13:30:00+00:00,ZONE-B,6.9,1.52,221.76,8.47,14.19,343.08,normal,0,0
SNS-LOCB02-002,2025-05-19 13:30:00+00:00,ZONE-B,7.18,2.14,216.14,8.64,14.82,356.69,normal,0,0
SNS-LOCC01-001,2025-05-19 13:30:00+00:00,ZONE-C,7.04,2.08,205.69,7.68,12.47,336.94,normal,0,0
SNS-LOCC02-002,2025-05-19 13:30:00+00:00,ZONE-C,7.25,1.72,230.51,7.46,15.6,348.06,normal,0,0
SNS-LOCA01-001,2025-05-19 13:45:00+00:00,ZONE-A,7.42,1.7,201.76,7.64,13.21,342.79,normal,0,0
SNS-LOCA02-002,2025-05-19 13:45:00+00:00,ZONE-A,7.25,1.4,617.92,8.45,14.84,340.01,wq_anomaly_tds_spike,1,0
SNS-LOCB01-001,2025-05-19 13:45:00+00:00,ZONE-B,7.67,1.45,229.41,7.32,14.87,353.02,normal,0,0
SNS-LOCB02-002,2025-05-19 13:45:00+00:00,ZONE-B,7.06,1.73,184.21,8.07,14.55,360.7,normal,0,0
SNS-LOCC01-001,2025-05-19 13:45:00+00:00,ZONE-C,7.09,1.48,228.13,8.24,13.31,353.11,normal,0,0
SNS-LOCC02-002,2025-05-19 13:45:00+00:00,ZONE-C,7.35,2.02,216.92,7.85,12.44,351.33,normal,0,0
SNS-LOCA01-001,2025-05-19 14:00:00+00:00,ZONE-A,7.31,1.75,227.41,7.38,15.08,347.37,normal,0,0
SNS-LOCA02-002,2025-05-19 14:00:00+00:00,ZONE-A,7.1,1.82,591.26,8.03,13.5,351.37,wq_anomaly_tds_spike,1,0
SNS-LOCB01-001,2025-05-19 14:00:00+00:00,ZONE-B,7.28,1.69,211.28,8.56,14.53,352.02,normal,0,0
SNS-LOCB02-002,2025-05-19 14:00:00+00:00,ZONE-B,7.32,1.28,241.35,8.54,16.09,334.12,normal,0,0
SNS-LOCC01-001,2025-05-19 14:00:00+00:00,ZONE-C,7.2,1.1,217.19,8.36,13.75,349.98,normal,0,0
SNS-LOCC02-002,2025-05-19 14:00:00+00:00,ZONE-C,7.15,1.22,227.19,8.08,13.74,357.49,normal,0,0
SNS-LOCA01-001,2025-05-19 14:15:00+00:00,ZONE-A,6.89,2.33,214.6,8.38,14.06,358.94,normal,0,0
SNS-LOCA02-002,2025-05-19 14:15:00+00:00,ZONE-A,7.13,1.3,745.11,7.97,14.8,336.18,wq_anomaly_tds_spike,1,0
